Stations_ID;Stations_Name;Parameter;Von_Datum;Bis_Datum;Gesamt_Fehlwerte;Beschreibung;eor;                                                                                                              
2565;Kiel-Kronshagen;V_TE005;04.09.1987-15:00;07.09.1987-06:00;7;;eor;                                                                                                                                  
2565;Kiel-Kronshagen;V_TE005;07.09.1987-15:00;08.09.1987-06:00;1;;eor;                                                                                                                                  
2565;Kiel-Kronshagen;V_TE005;08.09.1987-15:00;09.09.1987-06:00;1;;eor;                                                                                                                                  
2565;Kiel-Kronshagen;V_TE005;09.09.1987-15:00;10.09.1987-06:00;1;;eor;                                                                                                                                  
2565;Kiel-Kronshagen;V_TE005;10.09.1987-15:00;11.09.1987-06:00;1;;eor;                                                                                                                                  
2565;Kiel-Kronshagen;V_TE005;11.09.1987-15:00;14.09.1987-06:00;7;;eor;                                                                                                                                  
2565;Kiel-Kronshagen;V_TE005;14.09.1987-15:00;15.09.1987-06:00;1;;eor;                                                                                                                                  
2565;Kiel-Kronshagen;V_TE005;15.09.1987-15:00;16.09.1987-06:00;1;;eor;                                                                                                                                  
2565;Kiel-Kronshagen;V_TE005;16.09.1987-15:00;17.09.1987-06:00;1;;eor;                                                                                                                                  
2565;Kiel-Kronshagen;V_TE005;17.09.1987-15:00;18.09.1987-06:00;1;;eor;                                                                                                                                  
2565;Kiel-Kronshagen;V_TE005;18.09.1987-15:00;21.09.1987-06:00;7;;eor;                                                                                                                                  
2565;Kiel-Kronshagen;V_TE005;21.09.1987-15:00;22.09.1987-06:00;1;;eor;                                                                                                                                  
2565;Kiel-Kronshagen;V_TE005;22.09.1987-15:00;23.09.1987-06:00;1;;eor;                                                                                                                                  
2565;Kiel-Kronshagen;V_TE005;23.09.1987-15:00;24.09.1987-06:00;1;;eor;                                                                                                                                  
2565;Kiel-Kronshagen;V_TE005;24.09.1987-15:00;25.09.1987-06:00;1;;eor;                                                                                                                                  
2565;Kiel-Kronshagen;V_TE005;25.09.1987-15:00;26.09.1987-06:00;1;;eor;                                                                                                                                  
2565;Kiel-Kronshagen;V_TE005;26.09.1987-15:00;27.09.1987-06:00;1;;eor;                                                                                                                                  
2565;Kiel-Kronshagen;V_TE005;27.09.1987-15:00;28.09.1987-06:00;1;;eor;                                                                                                                                  
2565;Kiel-Kronshagen;V_TE005;28.09.1987-15:00;29.09.1987-06:00;1;;eor;                                                                                                                                  
2565;Kiel-Kronshagen;V_TE005;29.09.1987-15:00;30.09.1987-06:00;1;;eor;                                                                                                                                  
2565;Kiel-Kronshagen;V_TE005;30.09.1987-15:00;01.10.1987-06:00;1;;eor;                                                                                                                                  
2565;Kiel-Kronshagen;V_TE005;01.10.1987-15:00;02.10.1987-06:00;1;;eor;                                                                                                                                  
2565;Kiel-Kronshagen;V_TE005;02.10.1987-15:00;03.10.1987-06:00;1;;eor;                                                                                                                                  
2565;Kiel-Kronshagen;V_TE005;03.10.1987-15:00;04.10.1987-06:00;1;;eor;                                                                                                                                  
2565;Kiel-Kronshagen;V_TE005;04.10.1987-15:00;05.10.1987-06:00;1;;eor;                                                                                                                                  
2565;Kiel-Kronshagen;V_TE005;05.10.1987-15:00;06.10.1987-06:00;1;;eor;                                                                                                                                  
2565;Kiel-Kronshagen;V_TE005;06.10.1987-15:00;07.10.1987-06:00;1;;eor;                                                                                                                                  
2565;Kiel-Kronshagen;V_TE005;07.10.1987-15:00;08.10.1987-06:00;1;;eor;                                                                                                                                  
2565;Kiel-Kronshagen;V_TE005;08.10.1987-15:00;09.10.1987-06:00;1;;eor;                                                                                                                                  
2565;Kiel-Kronshagen;V_TE005;09.10.1987-15:00;10.10.1987-06:00;1;;eor;                                                                                                                                  
2565;Kiel-Kronshagen;V_TE005;10.10.1987-15:00;11.10.1987-06:00;1;;eor;                                                                                                                                  
2565;Kiel-Kronshagen;V_TE005;11.10.1987-15:00;12.10.1987-06:00;1;;eor;                                                                                                                                  
2565;Kiel-Kronshagen;V_TE005;12.10.1987-15:00;13.10.1987-06:00;1;;eor;                                                                                                                                  
2565;Kiel-Kronshagen;V_TE005;13.10.1987-15:00;14.10.1987-06:00;1;;eor;                                                                                                                                  
2565;Kiel-Kronshagen;V_TE005;14.10.1987-15:00;15.10.1987-06:00;1;;eor;                                                                                                                                  
2565;Kiel-Kronshagen;V_TE005;15.10.1987-15:00;16.10.1987-06:00;1;;eor;                                                                                                                                  
2565;Kiel-Kronshagen;V_TE005;16.10.1987-15:00;17.10.1987-06:00;1;;eor;                                                                                                                                  
2565;Kiel-Kronshagen;V_TE005;17.10.1987-15:00;18.10.1987-06:00;1;;eor;                                                                                                                                  
2565;Kiel-Kronshagen;V_TE005;18.10.1987-15:00;19.10.1987-06:00;1;;eor;                                                                                                                                  
2565;Kiel-Kronshagen;V_TE005;19.10.1987-15:00;20.10.1987-06:00;1;;eor;                                                                                                                                  
2565;Kiel-Kronshagen;V_TE005;20.10.1987-15:00;21.10.1987-06:00;1;;eor;                                                                                                                                  
2565;Kiel-Kronshagen;V_TE005;21.10.1987-15:00;22.10.1987-06:00;1;;eor;                                                                                                                                  
2565;Kiel-Kronshagen;V_TE005;22.10.1987-15:00;23.10.1987-06:00;1;;eor;                                                                                                                                  
2565;Kiel-Kronshagen;V_TE005;23.10.1987-15:00;24.10.1987-06:00;1;;eor;                                                                                                                                  
2565;Kiel-Kronshagen;V_TE005;24.10.1987-15:00;25.10.1987-06:00;1;;eor;                                                                                                                                  
2565;Kiel-Kronshagen;V_TE005;25.10.1987-15:00;26.10.1987-06:00;1;;eor;                                                                                                                                  
2565;Kiel-Kronshagen;V_TE005;26.10.1987-15:00;27.10.1987-06:00;1;;eor;                                                                                                                                  
2565;Kiel-Kronshagen;V_TE005;27.10.1987-15:00;28.10.1987-06:00;1;;eor;                                                                                                                                  
2565;Kiel-Kronshagen;V_TE005;28.10.1987-15:00;29.10.1987-06:00;1;;eor;                                                                                                                                  
2565;Kiel-Kronshagen;V_TE005;29.10.1987-15:00;30.10.1987-06:00;1;;eor;                                                                                                                                  
2565;Kiel-Kronshagen;V_TE005;30.10.1987-15:00;31.10.1987-06:00;1;;eor;                                                                                                                                  
2565;Kiel-Kronshagen;V_TE005;31.10.1987-15:00;01.11.1987-06:00;1;;eor;                                                                                                                                  
2565;Kiel-Kronshagen;V_TE005;01.11.1987-15:00;02.11.1987-06:00;1;;eor;                                                                                                                                  
2565;Kiel-Kronshagen;V_TE005;02.11.1987-15:00;03.11.1987-06:00;1;;eor;                                                                                                                                  
2565;Kiel-Kronshagen;V_TE005;03.11.1987-15:00;04.11.1987-06:00;1;;eor;                                                                                                                                  
2565;Kiel-Kronshagen;V_TE005;04.11.1987-15:00;05.11.1987-06:00;1;;eor;                                                                                                                                  
2565;Kiel-Kronshagen;V_TE005;05.11.1987-15:00;06.11.1987-06:00;1;;eor;                                                                                                                                  
2565;Kiel-Kronshagen;V_TE005;06.11.1987-15:00;07.11.1987-06:00;1;;eor;                                                                                                                                  
2565;Kiel-Kronshagen;V_TE005;07.11.1987-15:00;08.11.1987-06:00;1;;eor;                                                                                                                                  
2565;Kiel-Kronshagen;V_TE005;08.11.1987-15:00;09.11.1987-06:00;1;;eor;                                                                                                                                  
2565;Kiel-Kronshagen;V_TE005;09.11.1987-15:00;10.11.1987-06:00;1;;eor;                                                                                                                                  
2565;Kiel-Kronshagen;V_TE005;10.11.1987-15:00;11.11.1987-06:00;1;;eor;                                                                                                                                  
2565;Kiel-Kronshagen;V_TE005;11.11.1987-15:00;12.11.1987-06:00;1;;eor;                                                                                                                                  
2565;Kiel-Kronshagen;V_TE005;12.11.1987-15:00;13.11.1987-06:00;1;;eor;                                                                                                                                  
2565;Kiel-Kronshagen;V_TE005;13.11.1987-15:00;14.11.1987-06:00;1;;eor;                                                                                                                                  
2565;Kiel-Kronshagen;V_TE005;14.11.1987-15:00;15.11.1987-06:00;1;;eor;                                                                                                                                  
2565;Kiel-Kronshagen;V_TE005;15.11.1987-15:00;16.11.1987-06:00;1;;eor;                                                                                                                                  
2565;Kiel-Kronshagen;V_TE005;16.11.1987-15:00;17.11.1987-06:00;1;;eor;                                                                                                                                  
2565;Kiel-Kronshagen;V_TE005;17.11.1987-15:00;18.11.1987-06:00;1;;eor;                                                                                                                                  
2565;Kiel-Kronshagen;V_TE005;18.11.1987-15:00;19.11.1987-06:00;1;;eor;                                                                                                                                  
2565;Kiel-Kronshagen;V_TE005;19.11.1987-15:00;20.11.1987-06:00;1;;eor;                                                                                                                                  
2565;Kiel-Kronshagen;V_TE005;20.11.1987-15:00;21.11.1987-06:00;1;;eor;                                                                                                                                  
2565;Kiel-Kronshagen;V_TE005;21.11.1987-15:00;22.11.1987-06:00;1;;eor;                                                                                                                                  
2565;Kiel-Kronshagen;V_TE005;22.11.1987-15:00;23.11.1987-06:00;1;;eor;                                                                                                                                  
2565;Kiel-Kronshagen;V_TE005;23.11.1987-15:00;24.11.1987-06:00;1;;eor;                                                                                                                                  
2565;Kiel-Kronshagen;V_TE005;24.11.1987-15:00;25.11.1987-06:00;1;;eor;                                                                                                                                  
2565;Kiel-Kronshagen;V_TE005;25.11.1987-15:00;26.11.1987-06:00;1;;eor;                                                                                                                                  
2565;Kiel-Kronshagen;V_TE005;26.11.1987-15:00;27.11.1987-06:00;1;;eor;                                                                                                                                  
2565;Kiel-Kronshagen;V_TE005;27.11.1987-15:00;28.11.1987-06:00;1;;eor;                                                                                                                                  
2565;Kiel-Kronshagen;V_TE005;28.11.1987-15:00;29.11.1987-06:00;1;;eor;                                                                                                                                  
2565;Kiel-Kronshagen;V_TE005;29.11.1987-15:00;30.11.1987-06:00;1;;eor;                                                                                                                                  
2565;Kiel-Kronshagen;V_TE005;30.11.1987-15:00;01.12.1987-06:00;1;;eor;                                                                                                                                  
2565;Kiel-Kronshagen;V_TE005;01.12.1987-15:00;02.12.1987-06:00;1;;eor;                                                                                                                                  
2565;Kiel-Kronshagen;V_TE005;02.12.1987-15:00;03.12.1987-06:00;1;;eor;                                                                                                                                  
2565;Kiel-Kronshagen;V_TE005;03.12.1987-15:00;04.12.1987-06:00;1;;eor;                                                                                                                                  
2565;Kiel-Kronshagen;V_TE005;04.12.1987-15:00;05.12.1987-06:00;1;;eor;                                                                                                                                  
2565;Kiel-Kronshagen;V_TE005;05.12.1987-15:00;07.12.1987-06:00;4;;eor;                                                                                                                                  
2565;Kiel-Kronshagen;V_TE005;07.12.1987-15:00;08.12.1987-06:00;1;;eor;                                                                                                                                  
2565;Kiel-Kronshagen;V_TE005;08.12.1987-15:00;09.12.1987-06:00;1;;eor;                                                                                                                                  
2565;Kiel-Kronshagen;V_TE005;09.12.1987-15:00;10.12.1987-06:00;1;;eor;                                                                                                                                  
2565;Kiel-Kronshagen;V_TE005;10.12.1987-15:00;11.12.1987-06:00;1;;eor;                                                                                                                                  
2565;Kiel-Kronshagen;V_TE005;11.12.1987-15:00;14.12.1987-06:00;7;;eor;                                                                                                                                  
2565;Kiel-Kronshagen;V_TE005;14.12.1987-15:00;15.12.1987-06:00;1;;eor;                                                                                                                                  
2565;Kiel-Kronshagen;V_TE005;15.12.1987-15:00;16.12.1987-06:00;1;;eor;                                                                                                                                  
2565;Kiel-Kronshagen;V_TE005;16.12.1987-15:00;17.12.1987-06:00;1;;eor;                                                                                                                                  
2565;Kiel-Kronshagen;V_TE005;17.12.1987-15:00;18.12.1987-06:00;1;;eor;                                                                                                                                  
2565;Kiel-Kronshagen;V_TE005;18.12.1987-15:00;19.12.1987-06:00;1;;eor;                                                                                                                                  
2565;Kiel-Kronshagen;V_TE005;19.12.1987-15:00;20.12.1987-06:00;1;;eor;                                                                                                                                  
2565;Kiel-Kronshagen;V_TE005;20.12.1987-15:00;21.12.1987-06:00;1;;eor;                                                                                                                                  
2565;Kiel-Kronshagen;V_TE005;21.12.1987-15:00;22.12.1987-06:00;1;;eor;                                                                                                                                  
2565;Kiel-Kronshagen;V_TE005;22.12.1987-15:00;23.12.1987-06:00;1;;eor;                                                                                                                                  
2565;Kiel-Kronshagen;V_TE005;23.12.1987-15:00;24.12.1987-06:00;1;;eor;                                                                                                                                  
2565;Kiel-Kronshagen;V_TE005;24.12.1987-15:00;25.12.1987-06:00;1;;eor;                                                                                                                                  
2565;Kiel-Kronshagen;V_TE005;25.12.1987-15:00;26.12.1987-06:00;1;;eor;                                                                                                                                  
2565;Kiel-Kronshagen;V_TE005;26.12.1987-15:00;27.12.1987-06:00;1;;eor;                                                                                                                                  
2565;Kiel-Kronshagen;V_TE005;27.12.1987-15:00;28.12.1987-06:00;1;;eor;                                                                                                                                  
2565;Kiel-Kronshagen;V_TE005;28.12.1987-15:00;29.12.1987-06:00;1;;eor;                                                                                                                                  
2565;Kiel-Kronshagen;V_TE005;29.12.1987-15:00;30.12.1987-06:00;1;;eor;                                                                                                                                  
2565;Kiel-Kronshagen;V_TE005;30.12.1987-15:00;31.12.1987-06:00;1;;eor;                                                                                                                                  
2565;Kiel-Kronshagen;V_TE005;31.12.1987-15:00;01.01.1988-06:00;1;;eor;                                                                                                                                  
2565;Kiel-Kronshagen;V_TE005;01.01.1988-15:00;02.01.1988-06:00;1;;eor;                                                                                                                                  
2565;Kiel-Kronshagen;V_TE005;02.01.1988-15:00;03.01.1988-06:00;1;;eor;                                                                                                                                  
2565;Kiel-Kronshagen;V_TE005;03.01.1988-15:00;04.01.1988-06:00;1;;eor;                                                                                                                                  
2565;Kiel-Kronshagen;V_TE005;04.01.1988-15:00;05.01.1988-06:00;1;;eor;                                                                                                                                  
2565;Kiel-Kronshagen;V_TE005;05.01.1988-15:00;06.01.1988-06:00;1;;eor;                                                                                                                                  
2565;Kiel-Kronshagen;V_TE005;06.01.1988-15:00;07.01.1988-06:00;1;;eor;                                                                                                                                  
2565;Kiel-Kronshagen;V_TE005;07.01.1988-15:00;08.01.1988-06:00;1;;eor;                                                                                                                                  
2565;Kiel-Kronshagen;V_TE005;08.01.1988-15:00;09.01.1988-06:00;1;;eor;                                                                                                                                  
2565;Kiel-Kronshagen;V_TE005;09.01.1988-15:00;10.01.1988-06:00;1;;eor;                                                                                                                                  
2565;Kiel-Kronshagen;V_TE005;10.01.1988-15:00;11.01.1988-06:00;1;;eor;                                                                                                                                  
2565;Kiel-Kronshagen;V_TE005;11.01.1988-15:00;12.01.1988-06:00;1;;eor;                                                                                                                                  
2565;Kiel-Kronshagen;V_TE005;12.01.1988-15:00;13.01.1988-06:00;1;;eor;                                                                                                                                  
2565;Kiel-Kronshagen;V_TE005;13.01.1988-15:00;14.01.1988-06:00;1;;eor;                                                                                                                                  
2565;Kiel-Kronshagen;V_TE005;14.01.1988-15:00;15.01.1988-06:00;1;;eor;                                                                                                                                  
2565;Kiel-Kronshagen;V_TE005;15.01.1988-15:00;16.01.1988-06:00;1;;eor;                                                                                                                                  
2565;Kiel-Kronshagen;V_TE005;16.01.1988-15:00;17.01.1988-06:00;1;;eor;                                                                                                                                  
2565;Kiel-Kronshagen;V_TE005;17.01.1988-15:00;18.01.1988-06:00;1;;eor;                                                                                                                                  
2565;Kiel-Kronshagen;V_TE005;18.01.1988-15:00;19.01.1988-06:00;1;;eor;                                                                                                                                  
2565;Kiel-Kronshagen;V_TE005;19.01.1988-15:00;20.01.1988-06:00;1;;eor;                                                                                                                                  
2565;Kiel-Kronshagen;V_TE005;20.01.1988-15:00;21.01.1988-06:00;1;;eor;                                                                                                                                  
2565;Kiel-Kronshagen;V_TE005;21.01.1988-15:00;22.01.1988-06:00;1;;eor;                                                                                                                                  
2565;Kiel-Kronshagen;V_TE005;22.01.1988-15:00;25.01.1988-06:00;7;;eor;                                                                                                                                  
2565;Kiel-Kronshagen;V_TE005;25.01.1988-15:00;26.01.1988-06:00;1;;eor;                                                                                                                                  
2565;Kiel-Kronshagen;V_TE005;26.01.1988-15:00;27.01.1988-06:00;1;;eor;                                                                                                                                  
2565;Kiel-Kronshagen;V_TE005;27.01.1988-15:00;28.01.1988-06:00;1;;eor;                                                                                                                                  
2565;Kiel-Kronshagen;V_TE005;28.01.1988-15:00;29.01.1988-06:00;1;;eor;                                                                                                                                  
2565;Kiel-Kronshagen;V_TE005;29.01.1988-15:00;01.02.1988-06:00;7;;eor;                                                                                                                                  
2565;Kiel-Kronshagen;V_TE005;01.02.1988-15:00;02.02.1988-06:00;1;;eor;                                                                                                                                  
2565;Kiel-Kronshagen;V_TE005;02.02.1988-15:00;03.02.1988-06:00;1;;eor;                                                                                                                                  
2565;Kiel-Kronshagen;V_TE005;03.02.1988-15:00;04.02.1988-06:00;1;;eor;                                                                                                                                  
2565;Kiel-Kronshagen;V_TE005;04.02.1988-15:00;05.02.1988-06:00;1;;eor;                                                                                                                                  
2565;Kiel-Kronshagen;V_TE005;05.02.1988-15:00;08.02.1988-06:00;7;;eor;                                                                                                                                  
2565;Kiel-Kronshagen;V_TE005;08.02.1988-15:00;09.02.1988-06:00;1;;eor;                                                                                                                                  
2565;Kiel-Kronshagen;V_TE005;09.02.1988-15:00;10.02.1988-06:00;1;;eor;                                                                                                                                  
2565;Kiel-Kronshagen;V_TE005;10.02.1988-15:00;11.02.1988-06:00;1;;eor;                                                                                                                                  
2565;Kiel-Kronshagen;V_TE005;11.02.1988-15:00;12.02.1988-06:00;1;;eor;                                                                                                                                  
2565;Kiel-Kronshagen;V_TE005;12.02.1988-15:00;13.02.1988-06:00;1;;eor;                                                                                                                                  
2565;Kiel-Kronshagen;V_TE005;13.02.1988-15:00;14.02.1988-06:00;1;;eor;                                                                                                                                  
2565;Kiel-Kronshagen;V_TE005;14.02.1988-15:00;15.02.1988-06:00;1;;eor;                                                                                                                                  
2565;Kiel-Kronshagen;V_TE005;15.02.1988-15:00;16.02.1988-06:00;1;;eor;                                                                                                                                  
2565;Kiel-Kronshagen;V_TE005;16.02.1988-15:00;17.02.1988-06:00;1;;eor;                                                                                                                                  
2565;Kiel-Kronshagen;V_TE005;17.02.1988-15:00;18.02.1988-06:00;1;;eor;                                                                                                                                  
2565;Kiel-Kronshagen;V_TE005;18.02.1988-15:00;19.02.1988-06:00;1;;eor;                                                                                                                                  
2565;Kiel-Kronshagen;V_TE005;19.02.1988-15:00;20.02.1988-06:00;1;;eor;                                                                                                                                  
2565;Kiel-Kronshagen;V_TE005;20.02.1988-15:00;21.02.1988-06:00;1;;eor;                                                                                                                                  
2565;Kiel-Kronshagen;V_TE005;21.02.1988-15:00;22.02.1988-06:00;1;;eor;                                                                                                                                  
2565;Kiel-Kronshagen;V_TE005;22.02.1988-15:00;23.02.1988-06:00;1;;eor;                                                                                                                                  
2565;Kiel-Kronshagen;V_TE005;23.02.1988-15:00;24.02.1988-06:00;1;;eor;                                                                                                                                  
2565;Kiel-Kronshagen;V_TE005;24.02.1988-15:00;25.02.1988-06:00;1;;eor;                                                                                                                                  
2565;Kiel-Kronshagen;V_TE005;25.02.1988-15:00;26.02.1988-06:00;1;;eor;                                                                                                                                  
2565;Kiel-Kronshagen;V_TE005;26.02.1988-15:00;27.02.1988-06:00;1;;eor;                                                                                                                                  
2565;Kiel-Kronshagen;V_TE005;27.02.1988-15:00;28.02.1988-06:00;1;;eor;                                                                                                                                  
2565;Kiel-Kronshagen;V_TE005;28.02.1988-15:00;29.02.1988-06:00;1;;eor;                                                                                                                                  
2565;Kiel-Kronshagen;V_TE005;29.02.1988-15:00;01.03.1988-06:00;1;;eor;                                                                                                                                  
2565;Kiel-Kronshagen;V_TE005;01.03.1988-15:00;02.03.1988-06:00;1;;eor;                                                                                                                                  
2565;Kiel-Kronshagen;V_TE005;02.03.1988-15:00;03.03.1988-06:00;1;;eor;                                                                                                                                  
2565;Kiel-Kronshagen;V_TE005;03.03.1988-15:00;04.03.1988-06:00;1;;eor;                                                                                                                                  
2565;Kiel-Kronshagen;V_TE005;04.03.1988-15:00;05.03.1988-06:00;1;;eor;                                                                                                                                  
2565;Kiel-Kronshagen;V_TE005;05.03.1988-15:00;06.03.1988-06:00;1;;eor;                                                                                                                                  
2565;Kiel-Kronshagen;V_TE005;06.03.1988-15:00;07.03.1988-06:00;1;;eor;                                                                                                                                  
2565;Kiel-Kronshagen;V_TE005;07.03.1988-15:00;08.03.1988-06:00;1;;eor;                                                                                                                                  
2565;Kiel-Kronshagen;V_TE005;08.03.1988-15:00;09.03.1988-06:00;1;;eor;                                                                                                                                  
2565;Kiel-Kronshagen;V_TE005;09.03.1988-15:00;10.03.1988-06:00;1;;eor;                                                                                                                                  
2565;Kiel-Kronshagen;V_TE005;10.03.1988-15:00;11.03.1988-06:00;1;;eor;                                                                                                                                  
2565;Kiel-Kronshagen;V_TE005;11.03.1988-15:00;14.03.1988-06:00;7;;eor;                                                                                                                                  
2565;Kiel-Kronshagen;V_TE005;14.03.1988-15:00;15.03.1988-06:00;1;;eor;                                                                                                                                  
2565;Kiel-Kronshagen;V_TE005;15.03.1988-15:00;16.03.1988-06:00;1;;eor;                                                                                                                                  
2565;Kiel-Kronshagen;V_TE005;16.03.1988-15:00;17.03.1988-06:00;1;;eor;                                                                                                                                  
2565;Kiel-Kronshagen;V_TE005;17.03.1988-15:00;18.03.1988-06:00;1;;eor;                                                                                                                                  
2565;Kiel-Kronshagen;V_TE005;18.03.1988-15:00;21.03.1988-06:00;7;;eor;                                                                                                                                  
2565;Kiel-Kronshagen;V_TE005;21.03.1988-15:00;22.03.1988-06:00;1;;eor;                                                                                                                                  
2565;Kiel-Kronshagen;V_TE005;22.03.1988-15:00;23.03.1988-06:00;1;;eor;                                                                                                                                  
2565;Kiel-Kronshagen;V_TE005;23.03.1988-15:00;24.03.1988-06:00;1;;eor;                                                                                                                                  
2565;Kiel-Kronshagen;V_TE005;24.03.1988-15:00;25.03.1988-06:00;1;;eor;                                                                                                                                  
2565;Kiel-Kronshagen;V_TE005;25.03.1988-15:00;28.03.1988-06:00;7;;eor;                                                                                                                                  
2565;Kiel-Kronshagen;V_TE005;28.03.1988-15:00;29.03.1988-06:00;1;;eor;                                                                                                                                  
2565;Kiel-Kronshagen;V_TE005;29.03.1988-15:00;30.03.1988-06:00;1;;eor;                                                                                                                                  
2565;Kiel-Kronshagen;V_TE005;30.03.1988-15:00;31.03.1988-06:00;1;;eor;                                                                                                                                  
2565;Kiel-Kronshagen;V_TE005;31.03.1988-15:00;05.04.1988-06:00;13;;eor;                                                                                                                                 
2565;Kiel-Kronshagen;V_TE005;05.04.1988-15:00;06.04.1988-06:00;1;;eor;                                                                                                                                  
2565;Kiel-Kronshagen;V_TE005;06.04.1988-15:00;07.04.1988-06:00;1;;eor;                                                                                                                                  
2565;Kiel-Kronshagen;V_TE005;07.04.1988-15:00;08.04.1988-06:00;1;;eor;                                                                                                                                  
2565;Kiel-Kronshagen;V_TE005;08.04.1988-15:00;11.04.1988-06:00;7;;eor;                                                                                                                                  
2565;Kiel-Kronshagen;V_TE005;11.04.1988-15:00;12.04.1988-06:00;1;;eor;                                                                                                                                  
2565;Kiel-Kronshagen;V_TE005;12.04.1988-15:00;13.04.1988-06:00;1;;eor;                                                                                                                                  
2565;Kiel-Kronshagen;V_TE005;13.04.1988-15:00;14.04.1988-06:00;1;;eor;                                                                                                                                  
2565;Kiel-Kronshagen;V_TE005;14.04.1988-15:00;15.04.1988-06:00;1;;eor;                                                                                                                                  
2565;Kiel-Kronshagen;V_TE005;15.04.1988-15:00;18.04.1988-06:00;7;;eor;                                                                                                                                  
2565;Kiel-Kronshagen;V_TE005;18.04.1988-15:00;19.04.1988-06:00;1;;eor;                                                                                                                                  
2565;Kiel-Kronshagen;V_TE005;19.04.1988-08:00;21.04.1988-06:00;5;;eor;                                                                                                                                  
2565;Kiel-Kronshagen;V_TE005;21.04.1988-15:00;22.04.1988-06:00;1;;eor;                                                                                                                                  
2565;Kiel-Kronshagen;V_TE005;22.04.1988-15:00;25.04.1988-06:00;7;;eor;                                                                                                                                  
2565;Kiel-Kronshagen;V_TE005;25.04.1988-15:00;26.04.1988-06:00;1;;eor;                                                                                                                                  
2565;Kiel-Kronshagen;V_TE005;26.04.1988-15:00;27.04.1988-06:00;1;;eor;                                                                                                                                  
2565;Kiel-Kronshagen;V_TE005;27.04.1988-15:00;28.04.1988-06:00;1;;eor;                                                                                                                                  
2565;Kiel-Kronshagen;V_TE005;28.04.1988-15:00;29.04.1988-06:00;1;;eor;                                                                                                                                  
2565;Kiel-Kronshagen;V_TE005;29.04.1988-15:00;02.05.1988-06:00;7;;eor;                                                                                                                                  
2565;Kiel-Kronshagen;V_TE005;02.05.1988-15:00;03.05.1988-06:00;1;;eor;                                                                                                                                  
2565;Kiel-Kronshagen;V_TE005;03.05.1988-15:00;04.05.1988-06:00;1;;eor;                                                                                                                                  
2565;Kiel-Kronshagen;V_TE005;04.05.1988-15:00;05.05.1988-06:00;1;;eor;                                                                                                                                  
2565;Kiel-Kronshagen;V_TE005;05.05.1988-15:00;06.05.1988-06:00;1;;eor;                                                                                                                                  
2565;Kiel-Kronshagen;V_TE005;06.05.1988-15:00;09.05.1988-06:00;7;;eor;                                                                                                                                  
2565;Kiel-Kronshagen;V_TE005;09.05.1988-15:00;10.05.1988-06:00;1;;eor;                                                                                                                                  
2565;Kiel-Kronshagen;V_TE005;10.05.1988-15:00;11.05.1988-06:00;1;;eor;                                                                                                                                  
2565;Kiel-Kronshagen;V_TE005;11.05.1988-15:00;13.05.1988-06:00;4;;eor;                                                                                                                                  
2565;Kiel-Kronshagen;V_TE005;13.05.1988-15:00;16.05.1988-06:00;7;;eor;                                                                                                                                  
2565;Kiel-Kronshagen;V_TE005;16.05.1988-15:00;17.05.1988-06:00;1;;eor;                                                                                                                                  
2565;Kiel-Kronshagen;V_TE005;17.05.1988-15:00;18.05.1988-06:00;1;;eor;                                                                                                                                  
2565;Kiel-Kronshagen;V_TE005;18.05.1988-15:00;19.05.1988-06:00;1;;eor;                                                                                                                                  
2565;Kiel-Kronshagen;V_TE005;19.05.1988-15:00;20.05.1988-06:00;1;;eor;                                                                                                                                  
2565;Kiel-Kronshagen;V_TE005;20.05.1988-15:00;24.05.1988-06:00;10;;eor;                                                                                                                                 
2565;Kiel-Kronshagen;V_TE005;24.05.1988-15:00;25.05.1988-06:00;1;;eor;                                                                                                                                  
2565;Kiel-Kronshagen;V_TE005;25.05.1988-15:00;26.05.1988-06:00;1;;eor;                                                                                                                                  
2565;Kiel-Kronshagen;V_TE005;26.05.1988-15:00;27.05.1988-06:00;1;;eor;                                                                                                                                  
